filename,power,time,dR/R,residual,best_fit
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,36.69205047179673,-0.000809085330317612,-4.25433396277603e-6,-0.000813339664280388
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,36.75876329083649,-0.000828664456514534,0.000016453294055035787,-0.0008122111624594982
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,36.825476109876064,-0.0008298177681887397,0.000018707667978704436,-0.0008111101002100352
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,36.89218892891563,-0.0008111021161772178,1.0629956134878367e-6,-0.0008100391205637299
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,36.95890174795539,-0.0007978541276263937,-0.000011146629220634761,-0.0008090007568470284
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.02561456699496,-0.0007946870492330907,-0.000013310376629674923,-0.0008079974258627656
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.09232738603453,-0.0008108122786884121,3.780857216300216e-6,-0.0008070314214721119
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.15904020507429,-0.0008191632213346244,0.000013058312741394125,-0.0008061049085932303
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.22575302411386,-0.0008206040147501993,0.00001538409711858283,-0.0008052199176316164
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.29246584315343,-0.0007987206209523022,-5.657718403401712e-6,-0.0008043783393557039
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.35917866219319,-0.0007883528924464842,-0.000015229027783455508,-0.0008035819202299397
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.42589148123276,-0.0007834588656823808,-0.000019373392533617636,-0.0008028322582159985
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.492604300272326,-0.0007604258427438584,-0.000041704956307468915,-0.0008021307990513273
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.559317119312084,-0.0007707905521091681,-0.00003068828090360047,-0.0008014788330127686
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.62602993835166,-0.0007969906534409936,-3.886838730433775e-6,-0.0008008774921714274
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.69274275739123,-0.0008269375081437337,0.000026609760000297317,-0.0008003277481434364
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.759455576430796,-0.0008344219574640374,0.0000345915471242393,-0.0007998304103397981
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.82616839547055,-0.0008508346686607281,0.000051448543943838484,-0.0007993861247168896
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.892881214510126,-0.0008479574277562307,0.00004896205472847983,-0.0007989953730277509
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,37.95959403354969,-0.0008658102689754244,0.00006715179640269422,-0.0007986584725727301
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.02630685258946,-0.0008758874965993649,0.00007751192015275677,-0.0007983755764466082
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.09301967162902,-0.0008597585846104629,0.00006161191033264004,-0.0007981466742778228
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.159732490668596,-0.0008465172977337276,0.00004854570427976362,-0.000797971593453964
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.22644530970835,-0.0008416202518291159,0.00004377025100279629,-0.0007978500008263196
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.293158128747926,-0.0008493975577787337,0.00005161615289390033,-0.0007977814048848334
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.35987094778749,-0.0008473807719191278,0.000049615613525633867,-0.0007977651583934939
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.42658376682725,-0.000850547850312431,0.00005274738883755657,-0.0007978004614748745
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.49329658586682,-0.0008422005901997992,0.00004431422506854588,-0.0007978863651312533
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.56000940490639,-0.0008344226208571095,0.00003640084566856807,-0.0007980217751885414
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.62672222394615,-0.0008315460433456839,0.000033340586697622426,-0.0007982054566480615
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.69343504298572,-0.0008341364659018842,0.000035700427471775154,-0.000798436038430109
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.76014786202529,-0.0008465172977337276,0.00004780527924155777,-0.0007987120184921699
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.82686068106505,-0.0008355759325313152,0.000036544163227658936,-0.0007990317693036562
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.89357350010462,-0.0008398933034583157,0.00004049975980022712,-0.0007993935436580886
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,38.96028631914419,-0.0008447910127559994,0.00004499553195321264,-0.0007997954808027868
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.026999138183946,-0.0008482449094975999,0.00004800929663230076,-0.0008002356128652991
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.09371195722352,-0.0008373028809021153,0.00003659100934703919,-0.0008007118715550761
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.160424776263085,-0.0008326980282337456,0.000031475933115513886,-0.0008012220951182317
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.22713759530285,-0.0008355765959243872,0.00003381256040178003,-0.0008017640355226072
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.293850414342415,-0.0008444998484810499,0.00004216448263120391,-0.000802335365849846
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.36056323338199,-0.0008375890358573406,0.00003465534798658581,-0.0008029336878707547
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.427276052421554,-0.0008122524087109151,8.695868931124398e-6,-0.0008035565397797907
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.49398887146132,-0.0008047679593906114,5.66555326331165e-7,-0.0008042014040642802
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.560701690500885,-0.0007961271792555935,-8.738536228092742e-6,-0.0008048657154836863
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.62741450954046,-0.0008122524087109151,6.705539576758461e-6,-0.0008055468691341567
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.694127328580215,-0.0008171464354750185,0.000010904206901582512,-0.000806242228573436
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.76084014761979,-0.0008093721486659092,2.423014684634463e-6,-0.0008069491339812747
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.827552966659354,-0.0007964170167443992,-0.00001124789358615411,-0.0008076649103305533
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.89426578569911,-0.0007949768867218963,-0.000013409988822532136,-0.0008083868755444284
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,39.960978604738685,-0.0008122524087109151,3.14006009582968e-6,-0.0008091123486150854
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.02769142377825,-0.0008070685444580061,-2.770113201968987e-6,-0.0008098386576599751
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.094404242818015,-0.0008067817261097088,-3.781421782016333e-6,-0.0008105631478917252
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.16111706185758,-0.0008139793570817154,2.696167603312579e-6,-0.0008112831894784028
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.227829880897154,-0.0008102386419918177,-1.7575432794850014e-6,-0.0008119961852713027
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.29454269993691,-0.000797570328418605,-0.000015129249959345875,-0.0008126995783779508
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.361255518976485,-0.0007941103933959878,-0.000019280466162707277,-0.000813390859558695
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.42796833801605,-0.0007837456840306781,-0.000030321890395258863,-0.000814067574425937
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.49468115705581,-0.0007857624698902839,-0.000028964860535480577,-0.0008147273304257644
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.56139397609538,-0.0007949768867218963,-0.000020390916860688404,-0.0008153678035825847
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.62810679513495,-0.0008027518369240776,-0.000013234908064150338,-0.0008159867449882279
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.69481961417471,-0.0008223302997279275,5.748312710099975e-6,-0.0008165819870178275
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.76153243321428,-0.0008177237547051933,5.723054493900724e-7,-0.0008171514492558033
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.82824525225385,-0.0008134063837781928,-4.28676033805515e-6,-0.000817693144116248
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.89495807129361,-0.0007866296266092643,-0.000031575555533755006,-0.0008182051821430193
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,40.96167089033318,-0.0007679146379908145,-0.00005077113898513505,-0.0008186857769759496
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.02838370937275,-0.0007575469094849965,-0.00006158634048569116,-0.0008191332499706877
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.09509652841232,-0.0007621541179008026,-0.000057391916559977716,-0.0008195460344607804
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.16180934745208,-0.0007696385672211064,-0.00005028411243070412,-0.0008199226796518105
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.22852216649164,-0.0007886440567214338,-0.000031617797417118074,-0.0008202618541385519
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.295234985531216,-0.0007897936858620593,-0.00003076866317527373,-0.000820562349037333
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.361947804570974,-0.0007912338158845622,-0.0000295892648424184,-0.0008208230807269806
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.42866062361055,-0.0008102362862443813,-0.000010806806948586542,-0.0008210430931929678
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.49537344265011,-0.0008185872288905935,-2.6343310800279246e-6,-0.0008212215599706214
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.56208626168988,-0.0008226177814692967,1.2599957848381414e-6,-0.0008213577856844586
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.62879908072944,-0.0008393196667617213,0.00001786845957973764,-0.0008214512071819837
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.695511899769016,-0.000826648334048,5.146939786503427e-6,-0.0008215013942614966
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.762224718808774,-0.0008168572613792848,-4.650788615401529e-6,-0.0008215080499946863
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/14h54m03s_long scan on flake (pump V 0.13 mW ND 1.1 640nm) A+B in Stanford___295.055-293.154_.txt,0.13,41.82893753784834,-0.0008191638847276964,-2.307125918306384e-6,-0.0008214710106460028
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.935364037743723,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.8686512187041533,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.801938399664394,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.7352255806248245,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.6685127615852546,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.601799942545495,-0.0,0.0,-0.0
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.5350871235059254,-0.0,-3.9873427476665932e-19,-3.9873427476665932e-19
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,-2.4683743044663555,-0.0,-1.1866037346223756e-18,-1.1866037346223756e-18
